tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
577629,409886,06/07/2016,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,247 SWINNERTON STREET,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024402,New York,40.50258191,-74.24554013,915964.9115,122476.5304,51,24402,5150677,5079090071
100037,337649,07/28/2015,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,73-70 260 STREET,11004,Glen Oaks,413,4,Queens,23,24,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4155102,New York,40.74945307,-73.71637828,1062834.391,212449.8409,23,155102,4461020,4084410001
185550,505784,08/29/2015,4,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,2535 HUGHES AVENUE,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2039700,New York,40.85896191,-73.8837531,1016406.171,252241.8906,15,397,2016288,2032730332
249857,334509,09/23/2015,4,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,89-050 212 STREET,11427,Queens Village,413,4,Queens,23,33,14,QN34,Queens Village,4054800,New York,40.72244934,-73.75141784,1053153.765,202582.0798,23,548,4225709,4105780020
26996,349310,06/20/2015,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,98-001 62 DRIVE,11374,Rego Park,406,4,Queens,29,35,16,QN18,Rego Park,4071701,New York,40.73306848,-73.85935365,1023229.175,206384.4895,29,71702,4431964,4020930245
227029,227853,09/15/2015,20,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,812 AVENUE I,11230,Brooklyn,312,3,Brooklyn,44,48,17,BK43,Midwood,3045800,New York,40.62681328,-73.96806724,993114.0633,167642.9732,44,458,3170912,3065210004
196696,103290,09/02/2015,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,54 PIKE STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1000800,New York,40.71220452,-73.9924204,986351.292,198751.9041,1,8,1003269,1002740014
32824,507194,06/24/2015,7,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,4499 WALDO AVENUE,10471,Bronx,208,2,Bronx,11,81,34,BX22,North Riverdale-Fieldston-Riverdale,2035100,New York,40.89045562,-73.90256604,1011189.383,263709.9411,11,335,2000000,2058041150
149068,107194,08/15/2015,10,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Unsure,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,430 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011600,New York,40.76251681,-73.9573674,996060.1161,217085.0419,5,116,1078404,1014590022
666339,222269,08/16/2016,0,14,OnCurb,Stump,NA,NA,NA,NA,NA,NA,NYC Parks Staff,NA,No,No,No,No,No,No,No,No,No,135 BLEECKER STREET,11221,Brooklyn,304,3,Brooklyn,37,53,18,BK78,Bushwick South,3041900,New York,40.69596511,-73.92045967,1006306.341,192845.3237,37,419,3075410,3032970051
236338,106147,09/18/2015,5,0,OnCurb,Alive,Good,Tilia americana,American linden,4orMore,Helpful,NoDamage,NYC Parks Staff,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,1 WEST 64 STREET,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77125792,-73.97978579,989849.0226,220267.489,6,149,1028137,1011170029
544589,600116,01/19/2016,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,157 FOUR CORNERS ROAD,10304,Staten Island,502,5,Staten Island,50,62,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5017700,New York,40.59046017,-74.10661438,954639.3125,154414.9954,50,177,5135108,5008710118
698212,326950,09/05/2016,16,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,146-014 107 AVENUE,11435,Jamaica,412,4,Queens,28,32,14,QN01,South Jamaica,4019800,New York,40.69297154,-73.80261299,1038987.358,191806.334,28,198,4215498,4100860011
9805,508697,06/04/2015,3,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1887 MC GRAW AVENUE,10462,Bronx,209,2,Bronx,18,87,33,BX46,Parkchester,2021602,New York,40.83435403,-73.86265527,1022256.295,243284.7687,18,21602,2029059,2039360042
611350,305607,07/01/2016,15,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,78-028 160 STREET,11366,Fresh Meadows,408,4,Queens,24,25,14,QN37,Kew Gardens Hills,4125700,New York,40.72164949,-73.80781419,1037522.093,202251.3403,24,1257,4147937,4068300022
181664,345425,08/28/2015,4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,2046 GATES AVENUE,11385,Ridgewood,405,4,Queens,30,37,12,QN20,Ridgewood,4058900,New York,40.70702155,-73.9044875,1010730.991,196877.935,30,589,4083436,4034860020
48342,105272,07/03/2015,11,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,346 EAST 16 STREET,10003,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1004800,New York,40.7327132,-73.9818566,989278.3482,206224.2766,2,48,1082157,1009220027
345783,212160,10/19/2015,26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,68 BARLOW DRIVE NORTH,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3070201,New York,40.60966348,-73.90479839,1010683.346,161407.5998,46,70201,3243317,3086240009
35005,207985,06/25/2015,8,0,OffsetFromCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,200 CORBIN PLACE,11235,Brooklyn,315,3,Brooklyn,48,45,23,BK19,Brighton Beach,3061002,New York,40.57697268,-73.9537144,997107.7925,149486.5423,48,61002,3245729,3087237501
84575,219733,07/21/2015,22,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,139 HENRY STREET,11201,Brooklyn,302,3,Brooklyn,33,52,26,BK09,Brooklyn Heights-Cobble Hill,3000502,New York,40.69648965,-73.99342584,986072.9845,193026.4824,33,502,3001887,3002370026
346843,212117,10/19/2015,28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,180 BARLOW DRIVE SOUTH,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3070201,New York,40.6082096,-73.90693611,1010090.357,160877.2748,46,70201,3243211,3086180024
420313,211371,11/03/2015,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,424 SUTTER AVENUE,11212,Brooklyn,316,3,Brooklyn,42,55,19,BK81,Brownsville,3090800,New York,40.66822021,-73.90337115,1011056.093,182741.8249,42,910,3084230,3037630021
37542,341031,06/27/2015,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,111-010 38 AVENUE,11368,Corona,403,4,Queens,21,35,13,QN26,North Corona,4040100,New York,40.75326755,-73.85619591,1024092.239,213745.0644,21,401,4538142,4017830114
350870,401205,10/20/2015,2,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,58 DEPPE PLACE,10314,Staten Island,501,5,Staten Island,50,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5030301,New York,40.61770792,-74.15513257,941181.6393,164362.17,50,30301,5029918,5014970015
388237,511546,10/27/2015,20,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,998 VAN NEST AVENUE,10462,Bronx,211,2,Bronx,13,82,34,BX37,Van Nest-Morris Park-Westchester Square,2025200,New York,40.84661889,-73.85547697,1024235.315,247756.5072,13,252,2044551,2040970007
132644,229068,08/09/2015,2,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4421 9 AVENUE,11219,Brooklyn,312,3,Brooklyn,38,51,17,BK34,Sunset Park East,3011200,New York,40.64273853,-73.99831008,984718.9843,173443.3599,38,112,3136282,3056070002
702024,211233,09/07/2016,0,5,OnCurb,Stump,NA,NA,NA,NA,NA,NA,NYC Parks Staff,NA,No,No,No,No,No,No,No,No,No,588 SARATOGA AVENUE,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3090000,New York,40.66649683,-73.91682811,1007323.555,182110.1184,41,900,3080939,3035140067
500320,506521,12/07/2015,11,0,OnCurb,Alive,Good,Celtis occidentalis,common hackberry,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,3830 BRONX BOULEVARD,10467,Bronx,212,2,Bronx,11,81,34,BX43,Norwood,2043500,New York,40.88662987,-73.86801546,1020744.318,262328.5787,12,394,2057548,2046530041
53763,227452,07/07/2015,21,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1600 OCEAN PARKWAY,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3043800,New York,40.60985068,-73.96788376,993167.26,161463.0731,44,438,3174959,3066120042
417852,301079,11/02/2015,6,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,28-019 38 STREET,11103,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4006502,New York,40.7652861,-73.91487952,1007829.159,218102.5671,22,6502,4010745,4006620013
135168,218406,08/11/2015,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,133 NORTH 6 STREET,11249,Brooklyn,301,3,Brooklyn,33,50,26,BK73,North Side-South Side,3055300,New York,40.71772279,-73.95894311,995631.262,200764.9548,33,553,3324860,3023270036
646724,326013,07/29/2016,10,0,OnCurb,Alive,Good,Acer saccharum,sugar maple,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,111-026 147 STREET,11435,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4019000,New York,40.68712137,-73.79715971,1040504.538,189678.4055,28,190,4258849,4119630021
591809,336003,06/17/2016,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,Unsure,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,82-036 259 STREET,11004,Glen Oaks,413,4,Queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157902,New York,40.73997795,-73.71034262,1064518.128,209003.2444,23,157902,4178950,4087520062
572163,514382,06/01/2016,9,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3500 BOLLER AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX03,Eastchester-Edenwald-Baychester,2048400,New York,40.88269127,-73.83604653,1029586.548,260908.5219,12,484,2117231,2049240123
410967,303433,11/01/2015,5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,58-025 QUEENS BOULEVARD,11377,Woodside,402,4,Queens,26,30,12,QN63,Woodside,4024900,New York,40.74193392,-73.90611503,1010266.123,209597.0963,26,249,4031399,4013340013
686618,304817,08/29/2016,16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,87-015 164 STREET,11432,Jamaica,408,4,Queens,24,29,14,QN61,Jamaica,4044602,New York,40.70971006,-73.79959214,1039811.114,197906.5629,24,44602,4210418,4098360029
173063,415676,08/25/2015,2,0,OnCurb,Alive,Good,Prunus,cherry,3or4,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,83 BISHOP STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57240049,-74.12454235,949650.7112,147841.9796,50,138,5105457,5043090044
328771,205573,10/14/2015,39,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2112 80 STREET,11214,Brooklyn,311,3,Brooklyn,44,47,22,BK28,Bensonhurst West,3027000,New York,40.60638202,-73.99213995,986432.5019,160197.8138,44,270,3163446,3062880011
648459,320944,08/01/2016,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,47-012 208 STREET,11361,Bayside,411,4,Queens,19,25,11,QN46,Bayside-Bayside Hills,4144700,New York,40.75506171,-73.77347364,1047009.469,214447.1804,19,1447,4157068,4073220021
471975,343541,11/19/2015,0,10,OnCurb,Stump,NA,NA,NA,NA,NA,NA,NYC Parks Staff,NA,No,No,No,No,No,No,No,No,No,102-001 47 AVENUE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041300,New York,40.74514421,-73.86163211,1022590.767,210783.047,21,413,4048692,4019810065
559637,227250,05/15/2016,0,17,OnCurb,Stump,NA,NA,NA,NA,NA,NA,TreesCount Staff,NA,No,No,No,No,No,No,No,No,No,1676 UNION STREET,11213,Brooklyn,309,3,Brooklyn,35,43,20,BK61,Crown Heights North,3035100,New York,40.66785366,-73.93280182,1002891.748,182600.644,35,351,3037761,3014020021
307254,339770,10/10/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,7301 LIGHTHOUSE DRIVE,11692,Arverne,414,4,Queens,32,23,15,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.58797327,-73.80097065,1039529.708,153553.7385,32,954,4518647,4160960042
314752,412897,10/12/2015,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,3or4,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,28 BALSAM PLACE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020801,New York,40.54900512,-74.2094333,926046.6902,139363.4598,51,20801,5103188,5061550027
167055,108217,08/22/2015,10,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2 EAST 93 STREET,10128,New York,108,1,Manhattan,4,68,28,MN40,Upper East Side-Carnegie Hill,1016001,New York,40.78588239,-73.95683362,996203.7897,225597.9754,4,16001,1047093,1015040069
121906,504556,08/05/2015,13,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,2444 VALENTINE AVENUE,10458,Bronx,205,2,Bronx,15,86,33,BX05,Bedford Park-Fordham North,2039902,New York,40.8606011,-73.89649998,1012879.43,252834.6893,15,39902,2013468,2031470048
452658,507071,11/13/2015,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3853 BAILEY AVENUE,10463,Bronx,208,2,Bronx,11,81,34,BX28,Van Cortlandt Village,2027900,New York,40.88517259,-73.89645275,1012881.912,261787.0618,11,279,2016200,2032710065
373739,349056,10/24/2015,3,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,3or4,Helpful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,108-013 67 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4074100,New York,40.72843454,-73.84686834,1026692.341,204702.003,29,741,4051881,4021760057
474214,511478,11/19/2015,8,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1710 VICTOR STREET,10462,Bronx,211,2,Bronx,15,80,33,BX37,Van Nest-Morris Park-Westchester Square,2023600,New York,40.84398663,-73.86642957,1021206.513,246792.6643,15,236,2043033,2040320027
323276,227909,10/14/2015,7,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1470 60 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3024200,New York,40.62641951,-73.99468537,985725.2716,167497.941,44,242,3322435,3057200036
683439,314105,08/26/2016,29,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,147-034 22 AVENUE,11357,Whitestone,407,4,Queens,19,40,11,QN51,Murray Hill,4104700,New York,40.77910263,-73.81797225,1034662.882,223177.3145,19,1047,4105507,4046570049
339162,209962,10/16/2015,14,0,OnCurb,Alive,Fair,Quercus shumardii,Schumard's oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1901 OCEAN PARKWAY,11223,Brooklyn,315,3,Brooklyn,47,45,22,BK25,Homecrest,3041600,New York,40.60245628,-73.96590104,993718.8206,158769.3108,47,416,3190468,3070880001
302147,403927,10/09/2015,11,0,OnCurb,Alive,Poor,Tilia americana,American linden,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1480 FOREST AVENUE,10302,Staten Island,501,5,Staten Island,50,61,24,SI07,Westerleigh,5020100,New York,40.62418022,-74.13808672,945917.6702,166712.2765,50,201,5011313,5003910250
456838,230402,11/14/2015,8,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2054 NOSTRAND AVENUE,11210,Brooklyn,314,3,Brooklyn,45,42,21,BK42,Flatbush,3078600,New York,40.63527881,-73.94799913,998682.8405,170729.8633,45,786,3121734,3052520051
493685,506560,12/03/2015,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,3505 ROCHAMBEAU AVENUE,10467,Bronx,207,2,Bronx,11,81,36,BX43,Norwood,2043100,New York,40.88197259,-73.87926317,1017636.616,260627.2577,11,431,2017814,2033280125
481753,221854,11/24/2015,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1111 PUTNAM AVENUE,11221,Brooklyn,304,3,Brooklyn,34,54,18,BK78,Bushwick South,3039700,New York,40.68853074,-73.91838824,1006883.266,190137.2937,34,397,3076951,3033660053
109873,348997,08/01/2015,6,0,OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,92-006 63 AVENUE,11374,Rego Park,406,4,Queens,29,28,16,QN18,Rego Park,4069300,New York,40.72812079,-73.8660037,1021388.919,204579.0049,29,693,4072436,4030940005
626666,228123,07/14/2016,17,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1546 52 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,New York,40.62998252,-73.98840822,987467.5533,168796.2113,44,238,3129863,3054710024
638133,311124,07/22/2016,26,0,OnCurb,Alive,Fair,Acer saccharinum,silver maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,140-003 QUINCE AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN52,East Flushing,4120300,New York,40.74686377,-73.81455034,1035635.451,211433.6494,20,1203,4118139,4052290044
196776,310312,09/02/2015,14,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,123-001 BREVOORT STREET,11415,Kew Gardens,409,4,Queens,29,27,15,QN60,Kew Gardens,4013600,New York,40.70651266,-73.82924298,1031592.992,196724.2395,29,136,4079554,4033310043
258673,503267,09/25/2015,9,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,None,None,Damage,Volunteer,"Stones,TrunkOther,Sneakers",Yes,No,No,No,No,Yes,No,Yes,No,1231 SHERIDAN AVENUE,10456,Bronx,204,2,Bronx,16,77,29,BX14,East Concourse-Concourse Village,2017901,New York,40.83505539,-73.91581065,1007546.798,243521.701,16,17901,2002771,2024570023
576717,409520,06/06/2016,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,238 MERRILL AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029103,New York,40.6110519,-74.16890164,937354.3589,161944.2844,50,29103,5093799,5022310147
709010,328788,09/12/2016,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,89-024 150 STREET,11432,Jamaica,412,4,Queens,24,32,14,QN61,Jamaica,4024000,New York,40.70401514,-73.80526494,1038243.002,195828.1888,24,240,4451805,4096810075
189166,219755,08/30/2015,2,0,OnCurb,Alive,Good,Prunus,cherry,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,313 PARK AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3054300,New York,40.69596896,-73.96577387,993740.8219,192838.5675,35,543,3329764,3018760001
86666,408142,07/22/2015,4,0,OnCurb,Alive,Good,Prunus,cherry,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,151 WELLBROOK AVENUE,10314,Staten Island,502,5,Staten Island,49,63,24,SI05,New Springville-Bloomfield-Travis,5018702,New York,40.60158044,-74.13020735,948092.7127,158475.2464,49,18702,5021051,5008130001
96917,106726,07/27/2015,11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,127 WEST 96 STREET,10025,New York,107,1,Manhattan,7,69,30,MN12,Upper West Side,1018100,New York,40.79371868,-73.96934959,992736.8229,228451.5464,7,181,1055893,1018510012
526997,415976,12/19/2015,15,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,81 JEFFERSON BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017005,New York,40.54266775,-74.17868109,934588.2722,137035.6797,NA,NA,NA,NA
500524,508029,12/07/2015,8,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2158 HERMANY AVENUE,10473,Bronx,209,2,Bronx,18,87,34,BX59,Westchester-Unionport,2009800,New York,40.82456212,-73.85023836,1025698.423,239722.8533,18,98,2022807,2036850035
187835,301586,08/29/2015,11,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,42-009 23 AVENUE,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011900,New York,40.7698725,-73.9064064,1010174.505,219775.9398,22,119,4014934,4007830037
454426,200821,11/13/2015,3,0,OnCurb,Alive,Fair,Cercidiphyllum japonicum,katsura tree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,654 HENDRIX STREET,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3112400,New York,40.66543203,-73.88757438,1015439.624,181731.2412,42,1124,3090684,3040880026
155383,216420,08/18/2015,1,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,460 KINGSLAND AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3058900,New York,40.73176151,-73.94258086,1000163.639,205882.2399,33,589,3337729,3026120020
287016,512778,10/06/2015,16,0,OnCurb,Alive,Good,Acer saccharum,sugar maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1523 HAWTHORNE STREET,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86433728,-73.84243904,1027830.916,254218.2059,13,312,2053087,2044810081
444269,200161,11/10/2015,3,0,OnCurb,Alive,Good,Taxodium distichum,bald cypress,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,852 PENNSYLVANIA AVENUE,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3110400,New York,40.6567345,-73.88977265,1014833.758,178561.7135,42,1104,3097772,3043680001
4077,404402,05/27/2015,32,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,22 NIXON AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI37,Stapleton-Rosebank,5001700,New York,40.6323118,-74.08237309,961386.3348,169655.3658,NA,NA,NA,NA
465720,339872,11/17/2015,4,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,875 CENTRAL AVENUE,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4103202,New York,40.60930821,-73.74618699,1054723.121,161365.8975,31,103202,4297700,4155090013
452799,501067,11/13/2015,7,0,OnCurb,Alive,Good,Acer tataricum,tartar maple,None,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,814 COURTLANDT AVENUE,10451,Bronx,201,2,Bronx,17,79,32,BX34,Melrose South-Mott Haven North,2006900,New York,40.82332187,-73.91636663,1007397.03,239246.6039,17,69,2103200,2024050107
